url,categoria,pagina,data_coleta
https://www.paodeacucar.com/produto/144194/chocolate-em-po-nestle-dois-frades-200g,doces_sobremesas,2,2025-06-20T23:01:20.477547
https://www.paodeacucar.com/produto/69833/wafer-recheado-de-chocolate-lacta-amandita-200g,doces_sobremesas,2,2025-06-20T23:01:20.477550
"https://www.paodeacucar.com/produto/346544/chocolate-kitkat-4-fingers-dark-41,5g",doces_sobremesas,2,2025-06-20T23:01:20.477552
https://www.paodeacucar.com/produto/1613941/chocolate-branco-recheio-ouro-branco-lacta-recheados-pacote-98g,doces_sobremesas,2,2025-06-20T23:01:20.477555
https://www.paodeacucar.com/produto/1462253/chocolate-ao-leite-nestle-classic-tablete-80g,doces_sobremesas,2,2025-06-20T23:01:20.477558
https://www.paodeacucar.com/produto/466057/chocolate-special-dark-tradicional-60-hersheys---85g,doces_sobremesas,2,2025-06-20T23:01:20.477560
"https://www.paodeacucar.com/produto/391834/chocolate-kitkat-4-fingers-white-41,5g",doces_sobremesas,2,2025-06-20T23:01:20.477563
https://www.paodeacucar.com/produto/1575887/chocotrio-nestle-cookies-e-cream-90g,doces_sobremesas,2,2025-06-20T23:01:20.477565
https://www.paodeacucar.com/produto/1568242/chocolate-branco-cookies-n-creme-hersheys-pacote-77g,doces_sobremesas,2,2025-06-20T23:01:20.477568
https://www.paodeacucar.com/produto/1626679/chocolate-branco-lacta-laka-pacote-145g-tamanho-familia,doces_sobremesas,2,2025-06-20T23:01:20.477571
https://www.paodeacucar.com/produto/443028/chocolate-snickers-pacote-45g,doces_sobremesas,2,2025-06-20T23:01:20.477574
"https://www.paodeacucar.com/produto/344328/bis-oreo-(wafer-recheado-e-com-cobertura-sabor-chocolate-branco)-100,8g",doces_sobremesas,2,2025-06-20T23:01:20.477576
https://www.paodeacucar.com/produto/475050/chocolate-air-ao-leite-hersheys---85g,doces_sobremesas,2,2025-06-20T23:01:20.477579
https://www.paodeacucar.com/produto/457683/chocolate-snickers-pacote-78g-2-unidades,doces_sobremesas,2,2025-06-20T23:01:20.477581
https://www.paodeacucar.com/produto/568602/barra-de-chocolate-hersheys-special-dark-tradicional-73-com-85g,doces_sobremesas,2,2025-06-20T23:01:20.477584
https://www.paodeacucar.com/produto/1599561/chocolate-lindt-classic-barra-ao-leite-90g,doces_sobremesas,2,2025-06-20T23:01:20.477587
https://www.paodeacucar.com/produto/1629408/chocolate-amargo-73-ame-hersheys-80g,doces_sobremesas,2,2025-06-20T23:01:20.477589
https://www.paodeacucar.com/produto/1462256/chocolate-branco-galak-80g,doces_sobremesas,2,2025-06-20T23:01:20.477592
https://www.paodeacucar.com/produto/1550458/chocolate-80-cacau-tradicional-hersheys-special-dark-pacote-85g,doces_sobremesas,2,2025-06-20T23:01:20.477595
